,Price,Category,Beds,Baths,Area,Plot_size,Address,Broker,URL
2092,"$427,744",House for sale,4,2.5,"2,680sqft
2,680 square feet",,"6854 Spanish Imperial St, Leesburg, FL 34748",Built by Trinity Family Builders,https://www.realtor.com/realestateandhomes-detail/6854-Spanish-Imperial-St_Leesburg_FL_34748_M97190-95030
2093,"$362,900",House for sale,5,3,"2,012sqft
2,012 square feet",,"2721 Chevy Cir, Pace, FL 32571",Built by D.R. Horton - Pensacola West,https://www.realtor.com/realestateandhomes-detail/2721-Chevy-Cir_Pace_FL_32571_M95932-75445
2094,"$513,980",House for sale,2,2,"1,936sqft
1,936 square feet",,"12653 Glenn Creek Dr, Riverview, FL 33569",Built by Pulte Homes,https://www.realtor.com/realestateandhomes-detail/12653-Glenn-Creek-Dr_Riverview_FL_33569_M99552-52430
2095,"$451,990",House for sale,3,2,"1,864sqft
1,864 square feet",,"252 Whirlwind Pl, Saint Augustine, FL 32095",Built by Dream Finders Homes,https://www.realtor.com/realestateandhomes-detail/252-Whirlwind-Pl_St-Augustine_FL_32095_M99524-09326
2096,"$3,895,000",House for sale,3,3,"3,667sqft
3,667 square feet",,"19062 Via Messina Way, Miromar Lakes, FL 33913",Built by Miromar Lakes Beach &Golf Club,https://www.realtor.com/realestateandhomes-detail/19062-Via-Messina-Way_Miromar-Lakes_FL_33913_M98519-43364
2097,"$610,000",House for sale,4,3,"2,638sqft
2,638 square feet",,"1377 SE Crosswood Way, Port Saint Lucie, FL 34984",Built by Lennar,https://www.realtor.com/realestateandhomes-detail/1377-SE-Crosswood-Way_Port-St-Lucie_FL_34984_M98946-55559
2098,"$299,990",Townhouse for sale,3,2.5,"1,673sqft
1,673 square feet",,"443 Mangrove Shade Cir, Apollo Beach, FL 33572",Built by D.R. Horton - Tampa South,https://www.realtor.com/realestateandhomes-detail/443-Mangrove-Shade-Cir_Apollo-Beach_FL_33572_M98995-39873
2099,"$624,990",House for sale,5,3,"2,898sqft
2,898 square feet",,"6224 Broad Field Ave, Apollo Beach, FL 33572",Built by David Weekley Homes,https://www.realtor.com/realestateandhomes-detail/6224-Broad-Field-Ave_Apollo-Beach_FL_33572_M91888-79895
2100,"$384,900",House for sale,2,2,"1,959sqft
1,959 square feet",,"11921 Lilac Pearl Ln, Parrish, FL 34219",Built by Lennar,https://www.realtor.com/realestateandhomes-detail/11921-Lilac-Pearl-Ln_Parrish_FL_34219_M92126-42885
2101,"$500,404",House for sale,4,3,"2,090sqft
2,090 square feet",,"2924 Sharp Rd, Kissimmee, FL 34744",Built by Richmond American Homes,https://www.realtor.com/realestateandhomes-detail/2924-Sharp-Rd_Kissimmee_FL_34744_M91165-79282
2102,"$418,999",House for sale,2,2,"1,452sqft
1,452 square feet",,"18186 Cherished Loop, Lakewood Ranch, FL 34211",Built by M/I Homes,https://www.realtor.com/realestateandhomes-detail/18186-Cherished-Loop_Lakewood-Ranch_FL_34211_M92262-45250
2103,"$741,890",Condo for sale,3,2.5,"3,358sqft
3,358 square feet",,"9961 Key Haven Rd, Seminole, FL 33777",Built by Toll Brothers,https://www.realtor.com/realestateandhomes-detail/9961-Key-Haven-Rd_Seminole_FL_33777_M95506-76665
2104,"$404,900",House for sale,5,3,"2,483sqft
2,483 square feet",,"567 Mary Lou Way, Crestview, FL 32539",Built by D.R. Horton - Pensacola East,https://www.realtor.com/realestateandhomes-detail/567-Mary-Lou-Way_Crestview_FL_32539_M90321-79026
2105,"$360,900",House for sale,4,2,"1,774sqft
1,774 square feet",,"439 Connie Way, Cantonment, FL 32533",Built by D.R. Horton - Pensacola West,https://www.realtor.com/realestateandhomes-detail/439-Connie-Way_Cantonment_FL_32533_M97351-03752
2106,"$448,040",House for sale,4,2,"1,850sqft
1,850 square feet",,"2948 Forest Meadow Ave, Valrico, FL 33594",Built by Pulte Homes,https://www.realtor.com/realestateandhomes-detail/2948-Forest-Meadow-Ave_Valrico_FL_33594_M95762-48767
2107,"$1,132,010",House for sale,4,3,"2,687sqft
2,687 square feet",,"14279 Crest Palm Ave, Windermere, FL 34786",Built by Dream Finders Homes,https://www.realtor.com/realestateandhomes-detail/14279-Crest-Palm-Ave_Windermere_FL_34786_M95891-92826
2108,"$607,695",House for sale,3,3,"2,470sqft
2,470 square feet",,"1417 SE Crosswood Way, Port Saint Lucie, FL 34984",Built by Lennar,https://www.realtor.com/realestateandhomes-detail/1417-SE-Crosswood-Way_Port-St-Lucie_FL_34984_M95729-44374
2109,"$529,315",House for sale,2,2,"1,798sqft
1,798 square feet",,"41 Pigeon Cv, Saint Johns, FL 32259",Built by Mattamy Homes,https://www.realtor.com/realestateandhomes-detail/41-Pigeon-Cv_St-Johns_FL_32259_M91828-11712
2110,"$691,900",House for sale,3,2,"2,080sqft
2,080 square feet",,"18881 Daybreak Dr, Venice, FL 34293",Built by Toll Brothers,https://www.realtor.com/realestateandhomes-detail/18881-Daybreak-Dr_Venice_FL_34293_M92248-99855
2111,"$389,505",House for sale,5,3,"2,043sqft
2,043 square feet",,"108 Cades Ct, Port Saint Joe, FL 32456",Built by D.R. Horton - Panama City East,https://www.realtor.com/realestateandhomes-detail/108-Cades-Ct_Port-St-Joe_FL_32456_M92393-48675
2112,"$764,103",House for sale,4,3.5,"2,677sqft
2,677 square feet",,"1464 Wandering Willow Way, Loxahatchee, FL 33470",Built by Lennar,https://www.realtor.com/realestateandhomes-detail/1464-Wandering-Willow-Way_Loxahatchee_FL_33470_M96524-83180
2113,"$256,990",Townhouse for sale,2,2.5,"1,109sqft
1,109 square feet",,"26 Crisanto Rd, Saint Augustine, FL 32084",Built by D.R. Horton - Jacksonville South,https://www.realtor.com/realestateandhomes-detail/26-Crisanto-Rd_St-Augustine_FL_32084_M96366-51041
2114,"$737,415",House for sale,3,2,"2,106sqft
2,106 square feet",,"12782 Valletta St, Jacksonville, FL 32246",Built by ICI Homes,https://www.realtor.com/realestateandhomes-detail/12782-Valletta-St_Jacksonville_FL_32246_M99584-25025
2115,"$512,990",House for sale,4,3,"2,108sqft
2,108 square feet",,"3557 Keyworth St, Apopka, FL 32712",Built by D.R. Horton - Orlando South,https://www.realtor.com/realestateandhomes-detail/3557-Keyworth-St_Apopka_FL_32712_M99553-48887
2116,"$436,240",House for sale,5,3,"2,434sqft
2,434 square feet",,"33263 Country House Dr, Sorrento, FL 32776",Built by Stanley Martin Homes,https://www.realtor.com/realestateandhomes-detail/33263-Country-House-Dr_Sorrento_FL_32776_M98915-22328
2117,"$297,298",House for sale,3,2,"1,347sqft
1,347 square feet",,"4258 Cirella Ct, North Fort Myers, FL 33917",Built by Lennar,https://www.realtor.com/realestateandhomes-detail/4258-Cirella-Ct_North-Fort-Myers_FL_33917_M92089-51361
2118,"$534,610",House for sale,3,3,"2,230sqft
2,230 square feet",,"20761 Balsam Hill Rd, Land O Lakes, FL 34638",Built by Pulte Homes,https://www.realtor.com/realestateandhomes-detail/20761-Balsam-Hill-Rd_Land-O-Lakes_FL_34638_M95555-72323
2119,"$273,990",House for sale,3,2,"1,568sqft
1,568 square feet",,"6409 June Bug Dr, Milton, FL 32583",Built by Holiday Builders,https://www.realtor.com/realestateandhomes-detail/6409-June-Bug-Dr_Milton_FL_32583_M97473-85576
2120,"$392,965",House for sale,5,2,"2,326sqft
2,326 square feet",,"754 Carlyle Way, Fort Pierce, FL 34947",Built by Lennar,https://www.realtor.com/realestateandhomes-detail/754-Carlyle-Way_Fort-Pierce_FL_34947_M95267-58643
2121,From,House for sale,5,4.5,"3,461sqft
3,461 square feet",,"Tortola Plan, River Landing Community, Wesley Chapel, FL 33543",Built by Taylor Morrison,https://www.realtor.com/realestateandhomes-detail/Tortola_River-Landing_33314-Castaway-Loop_Wesley-Chapel_FL_33543_P417000689222
2122,"$363,291",House for sale,3,2,"1,541sqft
1,541 square feet",,"3409 Narrows Dr, Lakeland, FL 33810",Built by KB Home,https://www.realtor.com/realestateandhomes-detail/3409-Narrows-Dr_Lakeland_FL_33810_M98638-53130
2123,"$467,900",House for sale,5,3,"2,511sqft
2,511 square feet",,"3302 Grouse Rd, Pace, FL 32571",Built by D.R. Horton - Pensacola West,https://www.realtor.com/realestateandhomes-detail/3302-Grouse-Rd_Pace_FL_32571_M99752-40069
2124,"$367,999",House for sale,2,2,"1,816sqft
1,816 square feet",,"3695 Crosswater Dr, North Fort Myers, FL 33917",Built by D.R. Horton - Southwest Florida,https://www.realtor.com/realestateandhomes-detail/3695-Crosswater-Dr_N-Fort-Myers_FL_33917_M98798-79027
2125,"$719,999",House for sale,3,2.5,"2,337sqft
2,337 square feet",,"17344 Savory Mist Cir, Lakewood Ranch, FL 34211",Built by M/I Homes,https://www.realtor.com/realestateandhomes-detail/17344-Savory-Mist-Cir_Bradenton_FL_34211_M98757-69070
2126,"$411,990",House for sale,4,2.5,"2,305sqft
2,305 square feet",,"7211 Broad River Ave, Land O Lakes, FL 34638",Built by D.R. Horton - Tampa North,https://www.realtor.com/realestateandhomes-detail/7211-Broad-River-Ave_Land-O-Lakes_FL_34638_M91158-41108
2127,"$627,147",House for sale,5,3,"3,287sqft
3,287 square feet",,"2169 Aibonito Cir, Clermont, FL 34711",Built by Ryan Homes,https://www.realtor.com/realestateandhomes-detail/2169-Aibonito-Cir_Clermont_FL_34711_M91164-90017
2128,"$859,000",House for sale,5,5.5,"4,548sqft
4,548 square feet",,"1280 S Ocean Blvd, Delray Beach, FL 33483",Brokered by COMPASS,https://www.realtor.com/realestateandhomes-detail/1280-S-Ocean-Blvd_Delray-Beach_FL_33483_M91391-87378?from=srp-list-card
2129,"$410,773",House for sale,4,2,"1,817sqft
1,817 square feet",,"6308 NW Leafmore Ln, Port Saint Lucie, FL 34987",Built by Lennar,https://www.realtor.com/realestateandhomes-detail/6308-NW-Leafmore-Ln_Port-Saint-Lucie_FL_34987_M95429-25916
2130,"$1,575 - $2,190",For Rent - Apartment,1 - 3,1 - 2,"815 - 1,473 square feet",,"Westwood Reserve Apartments, 8801 Citrus Village Dr, Tampa, FL 33626",,
2131,$800,For Rent - House,4,2,"1,401sqft
1,401 square feet",,"3027 Mary Church Ct, Orlando, FL 32811",,
2132,"$1,230",For Rent - House,3,2,"1,411sqft
1,411 square feet",,"3030 SW 14th Ct, Cape Coral, FL 33914",,
2133,"$2,295 - $2,914",For Rent - Apartment,1 - 3,1 - 2,"758 - 1,269 square feet",,"Casa Vera, 8881 SW 172nd Ave, Miami, FL 33196",,
2134,$536 - $969,For Rent - Apartment,1 - 3,1 - 2,,,"The Sanctuary, 2202 W Pensacola St, Tallahassee, FL 32304",,
2135,,,,,,,", ",,
2136,,,,,,,", ",,
2137,,,,,,,", ",,
2138,,,,,,,,,
2139,,,,,,,,,
2140,,,,,,,,,
2141,,,,,,,,,
2142,,,,,,,,,
2143,,,,,,,,,
2144,,,,,,,,,
2145,,,,,,,,,
2146,,,,,,,,,
2147,,,,,,,,,
2148,,,,,,,,,
2149,,,,,,,,,
2150,"$802,608",House for sale,7,6.5,"3,544sqft
3,544 square feet",,"2340 Salty Winds Way, Kissimmee, FL 34747",Built by Mattamy Homes,https://www.realtor.com/realestateandhomes-detail/2340-Salty-Winds-Way_Kissimmee_FL_34747_M97846-90836
2151,"$319,380",Condo for sale,3,2.5,"1,553sqft
1,553 square feet",,"34267 Polacca Ln, Wesley Chapel, FL 33543",Built by Taylor Morrison,https://www.realtor.com/realestateandhomes-detail/34267-Polacca-Ln_Wesley-Chapel_FL_33543_M92220-02058
2152,"$394,000",House for sale,4,3,"2,106sqft
2,106 square feet",,"156 Jones Fish Camp Rd, Edgewater, FL 32141",Built by Taylor Morrison,https://www.realtor.com/realestateandhomes-detail/156-Jones-Fish-Camp-Rd_Edgewater_FL_32141_M99664-63949
2153,"$424,990",House for sale,3,2,"1,672sqft
1,672 square feet",,"3416 Hilltop Cir, Bradenton, FL 34211",Built by D.R. Horton - Sarasota,https://www.realtor.com/realestateandhomes-detail/3416-Hilltop-Cir_Bradenton_FL_34211_M94598-40917
2154,"$526,470",House for sale,2,2,"1,671sqft
1,671 square feet",,"18036 Cherished Loop, Lakewood Ranch, FL 34211",Built by M/I Homes,https://www.realtor.com/realestateandhomes-detail/18036-Cherished-Loop_Bradenton_FL_34211_M95599-50968
2155,"$449,345",House for sale,4,2,"1,828sqft
1,828 square feet",,"4602 SW Bachelor St, Port Saint Lucie, FL 34953",Built by D.R. Horton - East Florida,https://www.realtor.com/realestateandhomes-detail/4602-SW-Bachelor-St_Port-St-Lucie_FL_34953_M95749-81080
2156,"$144,900",Mobile house for sale,3,2,"2,082sqft
2,082 square feet","7,220sqft lot
7,220 square foot lot","38321 Tee Time Rd, Dade City, FL 33525","Brokered by CENTURY 21 Bill Nye Realty, Inc.",https://www.realtor.com/realestateandhomes-detail/38321-Tee-Time-Rd_Dade-City_FL_33525_M98559-51286?from=srp-list-card
2157,"$527,069",House for sale,3,2.5,"1,992sqft
1,992 square feet",,"1219 Teal Creek Dr, Saint Cloud, FL 34771",Built by Taylor Morrison,https://www.realtor.com/realestateandhomes-detail/1219-Teal-Creek-Dr_Saint-Cloud_FL_34771_M94684-72570
2158,"$447,615",House for sale,3,2,"1,764sqft
1,764 square feet",,"53 Oconee Dr, Palm Coast, FL 32137",Built by Taylor Morrison,https://www.realtor.com/realestateandhomes-detail/53-Oconee-Dr_Palm-Coast_FL_32137_M98239-04146
2159,"$880,050",House for sale,3,3,"2,196sqft
2,196 square feet",,"13137 SW Shinnecock Dr, Port Saint Lucie, FL 34987",Built by Kolter Homes,https://www.realtor.com/realestateandhomes-detail/13137-SW-Shinnecock-Dr_Port-Saint-Lucie_FL_34987_M97013-38551
2160,"$477,590",House for sale,4,3,"2,756sqft
2,756 square feet",,"5813 Silver Feather Way, Palmetto, FL 34221",Built by D.R. Horton - Sarasota,https://www.realtor.com/realestateandhomes-detail/5813-Silver-Feather-Way_Palmetto_FL_34221_M97086-99433
2161,"$375,170",House for sale,4,3,"2,261sqft
2,261 square feet",,"6323 Ansley St, Milton, FL 32570",Built by Holiday Builders,https://www.realtor.com/realestateandhomes-detail/6323-Ansley-St_Milton_FL_32570_M96000-32528
2162,"$406,990",House for sale,4,2.5,"2,260sqft
2,260 square feet",,"33327 Darley Dale Trl, Wesley Chapel, FL 33545",Built by D.R. Horton - Tampa North,https://www.realtor.com/realestateandhomes-detail/33327-Darley-Dale-Trl_Wesley-Chapel_FL_33545_M93664-84155
2163,"$361,820",House for sale,4,3,"2,193sqft
2,193 square feet",,"2165 Rosewood Dr, Bartow, FL 33830",Built by Meritage Homes,https://www.realtor.com/realestateandhomes-detail/2165-Rosewood-Dr_Bartow_FL_33830_M95148-13651
2164,"$561,075",Townhouse for sale,3,2.5,"1,901sqft
1,901 square feet",,"4283 Sonoma Oaks Cir, Naples, FL 34119",Built by Pulte Homes,https://www.realtor.com/realestateandhomes-detail/4283-Sonoma-Oaks-Cir_Naples_FL_34119_M92348-33108
2165,"$373,382",House for sale,3,3,"2,261sqft
2,261 square feet",,"4087 Foggy Bottom Dr, Milton, FL 32583",Built by Holiday Builders,https://www.realtor.com/realestateandhomes-detail/4087-Foggy-Bottom-Dr_Milton_FL_32583_M97888-29870
2166,"$1,029,990",House for sale,3,3,"2,661sqft
2,661 square feet",,"17724 Roost Pl, Lakewood Ranch, FL 34211",Built by Homes by WestBay,https://www.realtor.com/realestateandhomes-detail/17724-Roost-Pl_Bradenton_FL_34211_M95234-33248
2167,"$524,990",House for sale,4,2,"2,731sqft
2,731 square feet",,"14733 Gallop Run Dr, Lithia, FL 33547",Built by Homes by WestBay,https://www.realtor.com/realestateandhomes-detail/14733-Gallop-Run-Dr_Lithia_FL_33547_M95149-48314
2168,"$382,900",House for sale,5,3,"2,143sqft
2,143 square feet",,"2286 Cypress Creek St, Auburndale, FL 33823",Built by Taylor Morrison,https://www.realtor.com/realestateandhomes-detail/2286-Cypress-Creek-St_Auburndale_FL_33823_M90649-03440
2169,"$414,990",House for sale,4,2.5,"2,045sqft
2,045 square feet",,"10606 Eustis Dr, Parrish, FL 34219",Built by D.R. Horton - Sarasota,https://www.realtor.com/realestateandhomes-detail/10606-Eustis-Dr_Parrish_FL_34219_M97965-50557
2170,"$999,990",House for sale,4,4,"3,119sqft
3,119 square feet",,"1713 Lugano Cir, Nokomis, FL 34275",Built by M/I Homes,https://www.realtor.com/realestateandhomes-detail/1713-Lugano-Cir_Nokomis_FL_34275_M94106-92531
2171,"$624,990",House for sale,3,2,"1,889sqft
1,889 square feet",,"6450 Rover Way, Saint Cloud, FL 34771",Built by Pulte Homes,https://www.realtor.com/realestateandhomes-detail/6450-Rover-Way_Saint-Cloud_FL_34771_M94059-13547
2172,"$529,990",House for sale,5,4,"2,681sqft
2,681 square feet",,"3400 Americana Dr, Middleburg, FL 32043",Built by Dream Finders Homes,https://www.realtor.com/realestateandhomes-detail/3400-Americana-Dr_Green-Cove-Springs_FL_32043_M93314-48496
2173,"$314,623",House for sale,3,2,"1,315sqft
1,315 square feet",,"2523 Mariah Pl, Lake Alfred, FL 33850",Built by Holiday Builders,https://www.realtor.com/realestateandhomes-detail/2523-Mariah-Pl_Lake-Alfred_FL_33850_M96146-71693
2174,"$449,990",House for sale,3,2,"2,095sqft
2,095 square feet",,"4885 Foxglove Cir, Lakeland, FL 33811",Built by M/I Homes,https://www.realtor.com/realestateandhomes-detail/4885-Foxglove-Cir_Lakeland_FL_33811_M97711-76952
2175,"$842,932",House for sale,4,3,"2,537sqft
2,537 square feet",,"455 Stirling Bridge Dr, Ormond Beach, FL 32174",Built by ICI Homes,https://www.realtor.com/realestateandhomes-detail/455-Stirling-Bridge-Dr_Ormond-Beach_FL_32174_M97027-59171
2176,"$499,990",House for sale,4,2.5,"2,095sqft
2,095 square feet",,"2198 Raven Ridge Rd, Minneola, FL 34755",Built by Starlight Homes,https://www.realtor.com/realestateandhomes-detail/2202-Raven-Ridge-Rd_Minneola_FL_34755_M99977-19826
2177,"$352,165",House for sale,4,2,"2,034sqft
2,034 square feet",,"9306 SW 60th Terrace Rd, Ocala, FL 34476",Built by D.R. Horton - West Central Florida,https://www.realtor.com/realestateandhomes-detail/9306-SW-60th-Terrace-Rd_Ocala_FL_34476_M97393-43859
2178,"$329,000",House for sale,4,2.5,"2,168sqft
2,168 square feet",,"4415 Rapallo Ave, Winter Haven, FL 33884",Built by Meritage Homes,https://www.realtor.com/realestateandhomes-detail/4415-Rapallo-Ave_Winter-Haven_FL_33884_M90347-34422
2179,"$366,230",House for sale,3,2.5,"1,808sqft
1,808 square feet",,"301 Salisbury Cir, Fort Pierce, FL 34982",Built by Meritage Homes,https://www.realtor.com/realestateandhomes-detail/301-Salisbury-Cir_Fort-Pierce_FL_34982_M90997-10864
2180,"$377,990",House for sale,5,3,"2,605sqft
2,605 square feet",,"13755 SW 69th Ter, Ocala, FL 34473",Built by D.R. Horton - West Central Florida,https://www.realtor.com/realestateandhomes-detail/13755-SW-69th-Ter_Ocala_FL_34473_M97293-77525
2181,"$3,650,000",House for sale,4,4,"4,226sqft
4,226 square feet",,"19020 Via Messina Way, Fort Myers, FL 33913",Built by Miromar Lakes Beach &Golf Club,https://www.realtor.com/realestateandhomes-detail/19020-Via-Messina-Way_Fort-Myers_FL_33913_M97996-39946
2182,"$5,997,500",House for sale,3,4,"4,410sqft
4,410 square feet",,"10411 Via Parma Way, Miromar Lakes, FL 33913",Built by Miromar Lakes Beach &Golf Club,https://www.realtor.com/realestateandhomes-detail/10411-Via-Parma-Way_Miromar-Lakes_FL_33913_M98548-91365
2183,"$372,990",Townhouse for sale,2,2,"1,565sqft
1,565 square feet",,"2498 Bending Bonsai Dr, Wesley Chapel, FL 33543",Built by D.R. Horton - Tampa North,https://www.realtor.com/realestateandhomes-detail/2498-Bending-Bonsai-Dr_Wesley-Chapel_FL_33543_M97035-00720
2184,"$385,485",House for sale,4,2,"2,124sqft
2,124 square feet",,"13512 NW Convergence Blvd, Alachua, FL 32615",Built by Lennar,https://www.realtor.com/realestateandhomes-detail/13512-NW-Convergence-Blvd_Alachua_FL_32615_M96119-65132
2185,"$271,652",House for sale,3,2,"1,060sqft
1,060 square feet",,"956 Lakeside Dr, Lehigh Acres, FL 33974",Built by Holiday Builders,https://www.realtor.com/realestateandhomes-detail/956-Lakeside-Dr_Lehigh-Acres_FL_33974_M95342-20386
2186,"$341,732",House for sale,3,2,"1,663sqft
1,663 square feet",,"2334 Selenia St, Lake Alfred, FL 33850",Built by Holiday Builders,https://www.realtor.com/realestateandhomes-detail/2334-Selenia-St_Lake-Alfred_FL_33850_M95770-16623
2187,"$292,990",House for sale,3,2,"1,222sqft
1,222 square feet",,"2582 Falling Star Ln, Green Cove Springs, FL 32043",Built by D.R. Horton - Jacksonville North,https://www.realtor.com/realestateandhomes-detail/2582-Falling-Star-Ln_Green-Cove-Springs_FL_32043_M95365-37205
2188,"$574,395",House for sale,3,3,"2,196sqft
2,196 square feet",,"2149 SE Mosaic Blvd, Port Saint Lucie, FL 34984",Built by Kolter Homes,https://www.realtor.com/realestateandhomes-detail/2149-SE-Mosaic-Blvd_Port-Saint-Lucie_FL_34984_M94698-40793
2189,"$435,990",House for sale,2,2,"1,641sqft
1,641 square feet",,"4109 Golden Creek Ter, Parrish, FL 34219",Built by Medallion Home,https://www.realtor.com/realestateandhomes-detail/4109-Golden-Creek-Ter_Parrish_FL_34219_M98198-15887
